,Unnamed: 0,ev_city,ev_country,ev_state,latitude,longitude
0,46,NIGHTMUTE      ,USA,AK,60.4794444,-164.7238889
1,50,UTICA          ,USA,NY,43.100903,-75.232664
2,56,Toronto,CA,,43.653226,-79.3831843
3,92,Sydney,AS,,-33.9720475,151.1443249
4,116,GRAND JUNCTION ,USA,CO,39.0638705,-108.5506486
5,120,JUNEAU         ,USA,AK,58.3019444,-134.4197222
6,129,YUBA CITY      ,USA,CA,39.1404477,-121.6169108
7,149,Sidney,USA,MT,47.7166836,-104.1563253
8,153,Lake in the Woods,CA,ON,49.6476751,-94.55534229999999
9,163,KEMMERER       ,USA,WY,41.792447,-110.5376692
10,187,Anaco,VE,,9.429229699999999,-64.4674203
11,257,UMIAT          ,USA,AK,69.367233,-152.143295
12,296,LA FORTUNA ,PA,,8.7441806,-82.2498416
13,298,Bologna,IT,,44.494887,11.3426163
14,325,Madinah,SA,,24.5246542,39.5691841
15,402,ATLANTA        ,USA,GA,33.7489954,-84.3879824
16,435,HINCHINBROOK   ,USA,AK,60.4159619,-146.584975
17,442,SOUTH BEND     ,USA,IN,41.6763545,-86.25198979999999
18,472,Arnos Vale,VC,,13.1437775,-61.2087871
19,485,Portreath,UK,,50.260642,-5.288665
20,489,AMERICAN RIVER ,USA,AK,57.6392339,-152.5190027
21,498,Raleigh,USA,NC,35.7795897,-78.6381787
22,499,BENSON         ,USA,AZ,31.9678611,-110.2945174
23,524,VIEKODA BAY    ,USA,AK,57.9247222,-153.2580556
24,530,JAGO RIVER     ,USA,AK,69.0836838,-143.5736342
25,540,TANZANIA       ,SU,,,
26,552,MIAMI          ,USA,FL,25.7616798,-80.1917902
27,564,Guatemala City,GT,,14.6349149,-90.5068824
28,658,VALLE          ,USA,AZ,35.657139,-112.203712
29,686,ORMOND BEACH   ,USA,FL,29.2858129,-81.0558894
30,710,"Steep, Hampshire, UK",UK,,51.0227315,-0.9421156
31,760,MANLEY HOT SPRG,USA,AK,65.0308333,-150.74
32,769,EAGLE          ,USA,AK,64.78805559999999,-141.2
33,800,Elkins Creek BC,CA,,51.512778,-123.804444
34,830,Makarakskiy,RS,,,
35,844,SHANNON,EI,,52.7181264,-8.8745256
36,899,MILWAUKEE      ,USA,WI,43.0389025,-87.9064736
37,911,Egelsbach,GE,,,
38,921,Bangkok,TH,,13.7563309,100.5017651
39,963,CLEVELAND      ,USA,OH,41.49932,-81.6943605
40,965,HAMILTON       ,CA,,43.25002080000001,-79.8660914
41,995,COMORSO ISLANDS,ET,,30.0225,31.2261111
42,1000,Shanghai,CH,,34.0848366,115.3243971
43,1024,Denham,UK,,51.56958299999999,-0.493857
44,1071,New York City,USA,NY,40.7127837,-74.0059413
45,1084,WAINWRIGHT     ,USA,AK,70.63694439999999,-160.0383333
46,1101,PALM SPRINGS   ,USA,CA,33.8302961,-116.5452921
47,1112,ALIQUIPPA      ,USA,PA,40.615537,-80.26218519999999
48,1129,ADWA  ,ET,,14.1636465,38.8937176
49,1141,JUNEAU         ,USA,AK,58.3019444,-134.4197222
50,1172,GERONA SPAIN   ,SP,,41.9794005,2.8214264
51,1176,HOLLAND        ,NL,,-30.2317563,29.7498426
52,1190,TALKEETNA      ,USA,AK,62.32090460000001,-150.1066221
53,1211,DIJON,FR,,47.322047,5.04148
54,1232,CHINLE         ,USA,AZ,36.1544483,-109.5526072
55,1237,PORT LIONS     ,USA,AK,57.8675,-152.8822222
56,1274,St. George,USA,UT,37.0965278,-113.5684164
57,1296,W CAMERON BLK  ,,GM,10.7215428,-61.52428250000001
58,1304,JUNEAU         ,USA,AK,58.3019444,-134.4197222
59,1323,PHILADELPHIA   ,USA,PA,39.9525839,-75.1652215
60,1350,Kiim,EC,,-3.7844325,-78.90442379999999
61,1359,ATMAUTLUAK     ,USA,AK,60.8669444,-162.2730556
62,1403,UNALAKLEET     ,USA,AK,63.87305559999999,-160.7880556
63,1421,NEAR PORT ALSWO,USA,AK,60.20249999999999,-154.3127778
64,1424,PEDRO BAY      ,USA,AK,59.7872222,-154.1061111
65,1425,Kirksville,USA,MO,40.19475389999999,-92.5832496
66,1436,East Midlands,UK,,52.821632,-1.147234
67,1466,DENVER         ,USA,CO,39.7392358,-104.990251
68,1468,VIENNA,AU,,48.23147609999999,16.3569798
69,1479,CONGO TOWN     ,CF,,5.127894,21.24472
70,1480,KETCHIKAN      ,USA,AK,55.34222219999999,-131.6461111
71,1530,Nuevo Michoacan,MX,,19.6960536,-102.5247836
72,1609,Mexico City,MX,,19.4326077,-99.133208
73,1619,TAMPICO        ,MX,,22.2331041,-97.861099
74,1638,Paris,FR,,48.856614,2.3522219
75,1657,VALENSOL,FR,,43.837064,5.983242
76,1670,SPOKANE        ,USA,WA,47.6587802,-117.4260466
77,1676,FAIRBANKS      ,USA,AK,64.8377778,-147.7163889
78,1707,Paderborn-Lipsd,GE,,51.7189205,8.757509299999999
79,1782,UGANIK BAY     ,USA,AK,57.80500000000001,-153.5127778
80,1823,GUADALAJARA    ,MX,,20.6596988,-103.3496092
81,1845,ATMAUTLUAK     ,USA,AK,60.8669444,-162.2730556
82,1851,Sazava,EZ,,,
83,1872,LOS ANGELES    ,USA,CA,34.0522342,-118.2436849
84,1895,SEATTLE        ,USA,WA,47.6062095,-122.3320708
85,1912,TEMPLE BAR     ,USA,AZ,36.0228066,-114.3335291
86,1951,RALEIGH        ,USA,NC,35.7795897,-78.6381787
87,1952,Quito,EC,,-0.1806532,-78.4678382
88,1957,EAGLE LAKE     ,USA,TX,29.5896836,-96.3335769
89,1979,DALLAS         ,USA,TX,32.7766642,-96.79698789999999
90,1994,YAKUTAT        ,USA,AK,59.54694439999999,-139.7272222
91,2054,SALINAS        ,USA,CA,36.6777372,-121.6555013
92,2062,Portland,USA,OR,45.5230622,-122.6764816
93,2073,ORLA           ,USA,TX,31.8247936,-103.9085393
94,2121,"Horten, Norway",NO,,59.417084,10.4832128
95,2130,MT. ZION       ,USA,IL,39.7714252,-88.8742405
96,2162,MERRILL PASS   ,USA,AK,61.19888889999999,-153.3083332
97,2182,BOISE          ,USA,ID,43.6187102,-116.2146068
98,2202,San Juan,USA,PR,36.0110958,-106.0849392
99,2233,NEAR KALISPELL ,USA,MT,48.1919889,-114.3168131
100,2252,SKAGWAY        ,USA,AK,59.45833329999999,-135.3138889
101,2267,EAST HAMPTON   ,USA,NY,40.96343350000001,-72.1848009
102,2275,ALAGNAK RIVER  ,USA,AK,59.0047222,-156.8602778
103,2318,TULUKSAK       ,USA,AK,61.10250000000001,-160.9616667
104,2320,CRIPPLE        ,USA,AK,64.7877898,-148.0647813
105,2333,SKWENTNA       ,USA,AK,61.923613,-151.1683574
106,2338,RUTH GLACIER   ,USA,AK,62.765278,-150.628333
107,2350,PORT GRAHAM    ,USA,AK,59.3513889,-151.8297222
108,2358,KOLIGANEK      ,USA,AK,59.7286111,-157.2844444
109,2366,HAILEY         ,USA,ID,43.51962880000001,-114.3153245
110,2371,TAIPAI,TW,,25.0329694,121.5654177
111,2374,TULSA          ,USA,OK,36.1539816,-95.99277500000001
112,2386,La Romana,DR,,18.4338645,-68.9658817
113,2397,ELIZABETH CITY ,USA,NC,36.2946008,-76.2510461
114,2403,YAKUTAT        ,USA,AK,59.54694439999999,-139.7272222
115,2419,Medellin,CO,,6.253040800000001,-75.5645737
116,2422,CAMP VERDE     ,USA,AZ,34.5636358,-111.8543178
117,2424,Fort Dodge,USA,IA,42.4974694,-94.16801579999999
118,2433,KALAUPAPA      ,USA,HI,21.1893014,-156.9818053
119,2441,CARSON CITY    ,USA,NV,39.1637984,-119.7674034
120,2455,DETROIT        ,USA,MI,42.331427,-83.0457538
121,2483,NELSON ISLAND  ,USA,AK,60.5948626,-164.7346773
122,2489,KODIAK         ,USA,AK,57.79000000000001,-152.4072222
123,2509,KALTAG         ,USA,AK,64.3272222,-158.7219444
124,2510,RICE LAKE      ,USA,WI,45.5060682,-91.738225
125,2522,KALISPELL      ,USA,MT,48.1919889,-114.3168131
126,2550,Unknown,USA,,42.230537,-83.7466403
127,2553,DILLINGHAM     ,USA,AK,59.03972219999999,-158.4575
128,2591,NAGUA          ,DR,,19.3791006,-69.8537844
129,2612,BETHEL         ,USA,AK,60.7922222,-161.7558333
130,2638,PENDLETON      ,USA,OR,45.672075,-118.7885967
131,2642,JACKSONVILLE   ,USA,FL,30.3321838,-81.65565099999999
132,2653,LACEY TOWNSHIP ,USA,NJ,39.8726184,-74.2951444
133,2665,MOLONGO        ,AO,,-5.3880057,12.2061624
134,2682,POTTSTOWN      ,USA,PA,40.2453741,-75.6496302
135,2689,PUT IN BAY     ,USA,OH,41.6542158,-82.8207429
136,2692,MILWAUKEE      ,USA,WI,43.0389025,-87.9064736
137,2766,SALEM          ,USA,VA,37.2934681,-80.05476259999999
138,2777,Stockerau,AU,,48.3833405,16.2101987
139,2796,MEXICO CITY    ,MX,,19.4326077,-99.133208
140,2798,PHOENIX        ,USA,AZ,33.4483771,-112.0740373
141,2799,NEWBURGH       ,USA,NY,41.5034271,-74.0104178
142,2841,RIO LUJAN      ,AR,,-34.2800377,-58.8919431
143,2842,SIOUX CITY     ,USA,IA,42.4999942,-96.40030689999999
144,2870,MARIQUITA      ,CO,,5.199504999999999,-74.88683499999999
145,2871,SCHOFIELD      ,USA,WI,44.9096907,-89.6045659
146,2888,Reichelheim,GE,,,
147,2893,ATLANTA        ,USA,GA,33.7489954,-84.3879824
148,2895,10MI. NW WALSEN,USA,CO,41.791326,-86.732288
149,2923,TIGVARIAK ISL. ,USA,AK,70.2222556,-147.2176237
150,2937,VENICE         ,USA,LA,33.9850469,-118.4694832
151,2947,FISHERS ISLAND ,USA,NY,41.2554038,-72.033534
152,2960,Trefoil Island,AS,,-40.6314887,144.6892948
153,2965,BOSTON         ,USA,MA,42.3600825,-71.0588801
154,2966,PACIFIC OCEAN  ,,PO,-8.783195,-124.508523
155,2976,SAN MATEO      ,MX,,25.5277777,-100.0963888
156,2985,HICKMAN        ,USA,KY,36.5711721,-89.18617909999999
157,2990,Ontario,CA,,34.0633443,-117.6508876
158,2994,YAKUTAT        ,USA,AK,59.54694439999999,-139.7272222
159,3010,KEY WEST,USA,FL,24.5550593,-81.7799871
160,3047,HOUSTON        ,USA,TX,29.7604267,-95.3698028
161,3060,Montevideo,UY,,-34.9011127,-56.16453139999999
162,3085,Seattle,USA,WA,47.6062095,-122.3320708
163,3090,Irving,USA,TX,32.8140177,-96.9488945
164,3103,CORDOVA        ,USA,AK,60.5424087,-145.7525414
165,3110,Kumealon Inlet,CA,,36.778261,-119.4179324
166,3162,ANAKTUVUK PASS ,USA,AK,68.1433333,-151.7358333
167,3170,Uxbridge,CA,,44.10940280000001,-79.12049979999999
168,3202,Tourrettes-sur-Loup,FR,,43.715688,7.058927
169,3248,MILWAUKEE      ,USA,WI,43.0389025,-87.9064736
170,3294,Yogyakarta,ID,,-7.7955798,110.3694896
171,3333,AUGUSTA        ,USA,GA,33.4734978,-82.0105148
172,3379,SANTA ROSA     ,USA,CA,38.440429,-122.7140548
173,3400,SAN PAULO      ,BR,,-23.5505199,-46.63330939999999
174,3415,Boston,USA,MA,42.3600825,-71.0588801
175,3425,BETTLES        ,USA,AK,66.9188889,-151.5161111
176,3443,ANACORTES      ,USA,WA,48.51260449999999,-122.6126718
177,3460,Menorca,SP,,-23.9868771,-46.2027106
178,3468,AUBENAS,FR,,44.620909,4.389863
179,3474,CLE ELUM       ,USA,WA,47.1953976,-120.939249
180,3545,Madeira Islands,PO,,32.76070740000001,-16.9594723
181,3549,LITTLE ROCK    ,USA,AR,34.7464809,-92.28959479999999
182,3550,SPARKS         ,USA,NV,39.5349112,-119.7526886
183,3560,Sukabumi,ID,,-6.9277361,106.9299579
184,3577,Kelowna,CA,,49.8879519,-119.4960106
185,3589,MORRISVILLE    ,USA,NC,35.823483,-78.8255621
186,3623,ELKRIDGE       ,USA,MD,39.21260729999999,-76.71358140000001
187,3625,MCALESTER      ,USA,OK,34.9334298,-95.76971309999999
188,3636,Norfolk,UK,,52.6139686,0.8864021
189,3637,McClure Strait,CA,,74.7,-117
190,3648,GULF OF MEXICO ,,GM,25.304304,-90.065918
191,3668,WILMINGTON     ,USA,NC,34.2257255,-77.9447102
192,3681,Frankfurt,GE,,38.1305349,-84.848732
193,3711,BINGHAMTON     ,USA,NY,42.09868669999999,-75.91797380000001
194,3717,COLO SPRINGS   ,USA,CO,38.8338816,-104.8213634
195,3793,ORLANDO        ,USA,FL,28.5383355,-81.3792365
196,3800,Rendsburg-Schac,GE,,54.3080869,9.660699300000001
197,3818,KAFOUTINE,SG,,,
198,3825,QUINHAGAK      ,USA,AK,59.7488889,-161.9158333
199,3841,COEUR D'ALENE  ,USA,ID,47.6776832,-116.7804664
200,3843,MAUNALOA       ,USA,HI,21.1358333,-157.2163889
201,3847,int'l waters,,,28.0253649,-82.530491
202,3851,COMOX LAKE     ,CA,,49.61876179999999,-125.1657626
203,3869,BRADLEY LAKE   ,USA,AK,59.7463963,-150.7979206
204,3875,MONROE         ,USA,LA,32.5093109,-92.1193012
205,3921,Lake Vossemeer,NL,,52.5716975,5.8264982
206,3950,CHARLESTON     ,USA,WV,38.3498195,-81.6326234
207,3961,TOK            ,USA,AK,63.3366667,-142.9855556
208,3969,WANAKA         ,NZ,,-44.7031813,169.1320981
209,4016,LINDEN         ,USA,NJ,40.6220478,-74.24459019999999
210,4036,KASIGLUK       ,USA,AK,60.89555559999999,-162.5180556
211,4043,NEACON         ,NU,,41.5048158,-73.9695832
212,4092,SANTA CRUZ     ,BL,,30.5514691,-87.1017011
213,4126,NOME           ,USA,AK,64.5011111,-165.4063889
214,4130,ABERDEEN       ,USA,SD,45.4646985,-98.4864829
215,4141,NO.MYRTLE BEACH,USA,SC,33.8160058,-78.680016
216,4189,TOMBALL        ,USA,TX,30.0971621,-95.6160549
217,4192,CASCADE        ,USA,ID,44.51628210000001,-116.0417983
218,4193,KENNSINGTON    ,USA,AK,64.7530435,-147.2481712
219,4232,PUEBLO         ,USA,CO,38.2544472,-104.6091409
220,4234,Queensland,AS,,10.3082904,123.9014912
221,4248,NUEVO LEON     ,MX,,25.592172,-99.99619469999999
222,4262,MAPLETON       ,USA,ME,46.6818041,-68.1616248
223,4283,LONDON         ,UK,,51.5073509,-0.1277583
224,4296,JACKSONVILLE   ,USA,FL,30.3321838,-81.65565099999999
225,4297,Jakarta,ID,,-6.2087634,106.845599
226,4344,ELLENDALE      ,USA,MN,43.87273829999999,-93.3013213
227,4366,KOTZEBUE       ,USA,AK,66.89833329999999,-162.5966666
228,4400,RANGALI,MV,,3.6152964,72.71821349999999
229,4416,DURANGO        ,USA,CO,37.27528,-107.8800667
230,4427,KENOSHA        ,USA,WI,42.5847425,-87.82118539999999
231,4461,ANCHORAGE      ,USA,AK,61.2180556,-149.9002778
232,4470,San Juan,AR,,-31.5351074,-68.5385941
233,4490,WARREN         ,USA,MI,42.5144566,-83.01465259999999
234,4491,MAYAGUEZ       ,,PR,18.2013463,-67.1451517
235,4497,Bogota,CO,,4.710988599999999,-74.072092
236,4500,SHENZHEN       ,CH,,30.98635,112.1898811
237,4505,Panama City,PM,,30.1856027,-85.7255169
238,4512,Itzehoe,GE,,53.9317752,9.5051475
239,4525,Sao Paulo,BR,,-23.5505199,-46.63330939999999
240,4526,VAN NUYS       ,USA,CA,34.1898566,-118.451357
241,4609,KASIGLUK       ,USA,AK,60.89555559999999,-162.5180556
242,4619,Stockholm,SW,,59.32932349999999,18.0685808
243,4626,HUNTINGTON     ,USA,WV,38.4192496,-82.44515400000002
244,4636,DALLAS         ,USA,TX,32.7766642,-96.79698789999999
245,4640,APOPKA         ,USA,FL,28.6934076,-81.5322149
246,4641,San Luis Potosi,MX,,22.1564699,-100.9855409
247,4651,YOUNGSTOWN     ,USA,OH,41.0997803,-80.6495194
248,4656,LITTLE ROCK    ,USA,AR,34.7464809,-92.28959479999999
249,4669,FALLS CREEK    ,USA,AK,55.6128703,-131.9935947
250,4686,ROMEY MARSH    ,UK,,51.001938,0.9188299999999999
251,4697,Belize City,BH,,17.5045661,-88.1962133
252,4703,NEAR NONDALTON ,USA,AK,59.9736111,-154.8458333
253,4716,TAU,AQ,,34.261207,-118.575822
254,4728,Trinidad,BL,,39.7059351,-74.9908093
255,4739,SPRINGDALE     ,USA,AR,36.18674420000001,-94.1288141
256,4740,GLENNALLEN     ,USA,AK,62.1097214,-145.557302
257,4756,HELENA         ,USA,MT,46.5883707,-112.0245054
258,4759,HOUSTON        ,USA,TX,29.7604267,-95.3698028
259,4787,KEY WEST       ,USA,FL,24.5550593,-81.7799871
260,4794,HONG KONG,CH,,43.4804724,-76.0995007
261,4799,GUATEMALA CITY ,PM,,14.6349149,-90.5068824
262,4810,BAINBRIDGE     ,USA,NY,42.2934131,-75.47934769999999
263,4816,NORFOLK        ,USA,VA,36.8507689,-76.28587259999999
264,4836,PANAMA CITY    ,PM,,30.1856027,-85.7255169
265,4844,OPA LOCKA      ,USA,FL,25.9023168,-80.25032709999999
266,4851,BETHEL         ,USA,AK,60.7922222,-161.7558333
267,4862,GILLETTE       ,USA,WY,44.2910915,-105.5022205
268,4872,LA PAZ         ,BL,,26.336672,-80.162521
269,4907,PITTSBURGH     ,USA,PA,40.44062479999999,-79.9958864
270,4908,WHEELING       ,USA,WV,40.0639616,-80.7209149
271,4913,GUADALAJARA    ,MX,,20.6596988,-103.3496092
272,4921,TALKEETNA      ,USA,AK,62.32090460000001,-150.1066221
273,4932,SO. MARSH 275  ,,GM,46.2117825,-62.47967740000001
274,4938,Bridgetown,BB,,13.1132219,-59.59880889999999
275,4939,SHAWNEE        ,USA,OK,35.3272928,-96.9253004
276,4959,SOUTH PELTO    ,,GM,48.1586092,-98.22788039999999
277,4976,TALKEETNA      ,USA,AK,62.32090460000001,-150.1066221
278,4983,Ciudad Juarez,MX,,31.6903638,-106.4245478
279,4998,AVENAL         ,USA,CA,36.0041223,-120.1290272
280,5059,Sulaimaniya,IZ,,,
281,5064,LAKE ARTHUR    ,USA,LA,30.080764,-92.6715308
282,5068,PITTSBURGH     ,USA,PA,40.44062479999999,-79.9958864
283,5073,LONG BEACH     ,USA,CA,33.7700504,-118.1937395
284,5092,Lyon,FR,,45.764043,4.835659
285,5093,BRUNEAU        ,USA,ID,42.8819727,-115.7989463
286,5111,ROCAFUERTE,EC,,-0.9237111000000001,-80.4521216
287,5147,MELVILLE HALL  ,DO,,40.7934322,-73.41512139999999
288,5148,DALLAS         ,USA,TX,32.7766642,-96.79698789999999
289,5166,JAMAICA BEACH  ,USA,TX,29.189684,-94.9796456
290,5187,BOISE          ,USA,ID,43.6187102,-116.2146068
291,5212,REYKJAVIK      ,IC,,64.1404869,-21.9493575
292,5216,CREGNEASH      ,UK,,54.069263,-4.767557
293,5231,WHYALLA        ,AS,,-33.0343994,137.5849148
294,5239,Bishankhunarayan,NP,,27.6160046,85.37488859999999
295,5285,NORTH SEA      ,NL,,54.1454104,7.684694899999999
296,5292,ORLANDO        ,USA,FL,28.5383355,-81.3792365
297,5296,HONOLULU       ,USA,HI,21.3069444,-157.8583333
298,5314,LAKE ERIE      ,CA,,42.0668852,-81.3399414
299,5341,ALMA           ,USA,OR,43.89111,-123.47361
300,5375,CARIBOU LAKE   ,USA,AK,59.90414260000001,-151.0575536
301,5397,ILIAMNA        ,USA,AK,59.7547222,-154.9061111
302,5412,NORWOOD        ,USA,MA,42.19439089999999,-71.19896949999999
303,5416,VENICE         ,USA,LA,33.9850469,-118.4694832
304,5419,Rosario   ,AR,,-32.9442426,-60.65053880000001
305,5432,DUXSBURY       ,USA,VT,44.3270012,-72.7526175
306,5457,Chicago,USA,IL,41.8781136,-87.6297982
307,5487,PHOENIX        ,USA,AZ,33.4483771,-112.0740373
308,5493,ANCHORAGE      ,USA,AK,61.2180556,-149.9002778
309,5503,BOULDER CITY   ,USA,NV,35.9782216,-114.8345117
310,5516,NAIROBI,KE,,-1.2920659,36.8219462
311,5526,Milazzo,IT,,38.2207102,15.2419327
312,5575,Irkutsk,RS,,52.28697409999999,104.3050183
313,5644,Bitung,ID,,1.4403744,125.1216524
314,5659,OMEATH IRELAND ,EI,,54.0882604,-6.2593365
315,5672,DETROIT        ,USA,MI,42.331427,-83.0457538
316,5674,SANTA ROSA     ,RP,,-34.783022,-58.2611105
317,5688,SPRINGFIELD    ,USA,MO,37.2089572,-93.29229889999999
318,5700,NEWARK         ,USA,NJ,40.735657,-74.1723667
319,5723,HOMER          ,USA,AK,59.64250000000001,-151.5483333
320,5740,TUBA CITY      ,USA,AZ,36.1349928,-111.2398625
321,5748,SAINT MARYS    ,USA,AK,62.0530556,-163.1658333
322,5765,Nuqui,CO,,5.709563,-77.2666969
323,5773,Vienna,AU,,48.23147609999999,16.3569798
324,5774,MEMPHIS        ,USA,TN,35.1495343,-90.0489801
325,5775,STRASBURG      ,FR,,48.5734053,7.752111299999999
326,5787,LAS VEGAS      ,USA,NV,36.1699412,-115.1398296
327,5796,PLYMOUTH       ,USA,MI,42.3714253,-83.4702132
328,5852,VERO BEACH     ,USA,FL,27.6386434,-80.39727359999999
329,5895,W CAMERON 540  ,,GM,10.7215428,-61.52428250000001
330,5932,,UY,,18.7756318,100.7730417
331,5934,VOLCANOES NTL P,USA,HI,,
332,5955,NEW ORLEANS    ,USA,LA,29.95106579999999,-90.0715323
333,5991,DES MOINES     ,USA,IA,41.6005448,-93.6091064
334,5993,BUENA VISTA    ,USA,CO,38.8422178,-106.1311288
335,6005,Gulf of Mexico,USA,,30.0367543,-84.336621
336,6007,Detroit,USA,MI,42.331427,-83.0457538
337,6012,TULSA          ,USA,OK,36.1539816,-95.99277500000001
338,6120,SACRAMENTO     ,USA,CA,38.5815719,-121.4943996
339,6136,Pereira,CO,,4.8087174,-75.690601
340,6153,DENVER         ,USA,CO,39.7392358,-104.990251
341,6208,ANCHORAGE      ,USA,AK,61.2180556,-149.9002778
342,6239,Ontario,USA,OR,44.0265525,-116.9629378
343,6252,BECKLEY        ,USA,WV,37.7781702,-81.1881557
344,6253,TAMPA          ,USA,FL,27.950575,-82.4571776
345,6258,BOULDER CITY   ,USA,NV,35.9782216,-114.8345117
346,6272,DEADHORSE      ,USA,AK,70.20019959999999,-148.4597191
347,6330,CLEVELAND      ,USA,OH,41.49932,-81.6943605
348,6339,PANAMA CITY    ,USA,FL,30.1588129,-85.6602058
349,6345,INDIANAPOLIS   ,USA,IN,39.768403,-86.158068
350,6359,KASIGLUK       ,USA,AK,60.89555559999999,-162.5180556
351,6364,CORDOBA        ,AR,,-31.42008329999999,-64.1887761
352,6367,GOLETA         ,USA,CA,34.4358294,-119.8276389
353,6378,MANAMA         ,BA,,26.2285161,50.5860497
354,6416,GEORGETOWN     ,USA,TX,30.6332618,-97.6779842
355,6443,JEREMIE        ,HA,,,
356,6513,HAINES         ,USA,AK,59.2358333,-135.445
357,6554,ANCHORAGE      ,USA,AK,61.2180556,-149.9002778
358,6567,VENICE         ,USA,LA,33.9850469,-118.4694832
359,6568,NOME           ,USA,AK,64.5011111,-165.4063889
360,6592,Manaus,BR,,-3.1190275,-60.0217314
361,6602,BROWNSVILLE    ,USA,TN,35.5939671,-89.26229099999999
362,6606,REIMS,FR,,49.258329,4.031696
363,6612,London,UK,,51.5073509,-0.1277583
364,6634,Kidlington,UK,,51.823398,-1.290459
365,6648,GLENNALLEN     ,USA,AK,62.1097214,-145.557302
366,6662,SITKA          ,USA,AK,57.0530556,-135.33
367,6663,BURNETT INLET  ,USA,AK,56.16321629999999,-132.470375
368,6672,PARADISE       ,USA,CA,39.7596061,-121.6219177
369,6685,Guatemala,GT,,14.6349149,-90.5068824
370,6727,"TAU, MANU'A    ",USA,HI,-14.2298152,-169.5146745
371,6728,Greeley,USA,CO,40.4233142,-104.7091322
372,6738,BELL MOUNTAIN  ,USA,AK,,
373,6743,ZURICH,SZ,,47.2226601,8.751896
374,6764,GARDEN BANKS   ,,GM,26.2560062,-80.19546020000001
375,6785,UTICA          ,USA,NY,43.100903,-75.232664
376,6787,ELEELE KAUAI   ,USA,HI,21.9102778,-159.5872222
377,6793,ANDERSON       ,USA,IN,40.1053196,-85.6802541
378,6799,HANCOCK        ,USA,MI,47.1268714,-88.5809563
379,6807,ST. JOHNS      ,AC,,15.1614662,120.5708678
380,6811,"Slave Lake, Alberta",CA,,55.2866833,-114.7711184
381,6817,CARACAS        ,VE,,10.4805937,-66.90360629999999
382,6827,QUINHAGAK      ,USA,AK,59.7488889,-161.9158333
383,6830,HUALIEN,TW,,23.9871589,121.6015714
384,6842,BAUDETTE       ,USA,MN,48.7124736,-94.59992989999999
385,6854,Undrom,SW,,63.11929139999999,17.7398542
386,6877,Alcora,SP,,,
387,6915,EAST SAINT LOUI,USA,IL,38.624514,-90.1506465
388,6922,EUGENE ISLAND  ,,GM,29.763832,-93.0882046
389,6961,ROCKY MOUNT    ,USA,NC,35.9382103,-77.7905339
390,6974,HOMER          ,USA,AK,59.64250000000001,-151.5483333
391,6994,COVINGTON      ,USA,KY,39.0836712,-84.5085536
392,7008,AGO-6,AY,,,
393,7009,FORT WAYNE,USA,IN,41.079273,-85.1393513
394,7015,ANTALYA        ,FR,,49.4686497,11.0791312
395,7028,WESTERLY       ,USA,RI,41.3775987,-71.82728709999999
396,7031,POCATELLO      ,USA,ID,42.8713032,-112.4455344
397,7035,NORFOLK        ,USA,VA,36.8507689,-76.28587259999999
398,7041,MEMPHIS        ,USA,TN,35.1495343,-90.0489801
399,7076,PINCKNEYVILLE  ,USA,IL,38.0803286,-89.38203209999999
400,7084,KASIGLUK       ,USA,AK,60.89555559999999,-162.5180556
401,7092,Kilmovee,EI,UN,53.88834610000001,-8.688208699999999
402,7100,DEL CITY       ,USA,TX,29.414799,-98.4956409
403,7101,TALKEETNA      ,USA,AK,62.32090460000001,-150.1066221
404,7126,San Rafael,SP,,-23.2775766,-46.7230505
405,7134,HIGH ISLAND BLK,,GM,41.1678755,-71.55881889999999
406,7141,WALKER'S CAY   ,BF,,,
407,7149,BOISE          ,USA,ID,43.6187102,-116.2146068
408,7151,CHIHUAHUA      ,MX,,28.6329957,-106.0691004
409,7162,COLD BAY       ,USA,AK,55.204498,-162.7183867
410,7163,LONGWOOD       ,USA,FL,28.7030519,-81.3384011
411,7183,NINILCHIK      ,USA,AK,60.05138890000001,-151.6688889
412,7217,FLUSHING       ,USA,NY,40.7674987,-73.833079
413,7225,Malaga,CO,,36.721261,-4.4212655
414,7233,MIAMI          ,USA,FL,25.7616798,-80.1917902
415,7248,QUINCY         ,USA,IL,39.9356016,-91.4098726
416,7269,SPOKANE        ,USA,WA,47.6587802,-117.4260466
417,7286,fredericton,CA,,45.9635895,-66.6431151
418,7294,SEDONA         ,USA,AZ,34.8697395,-111.7609896
419,7295,HILLIARD       ,USA,FL,30.691068,-81.91733339999999
420,7335,"Alcorsia, Teruel, Spain",SP,,,
421,7340,Harare,ZI,,-17.8906362,30.9920867
422,7357,BETTLES        ,USA,AK,66.9188889,-151.5161111
423,7378,GIBSON         ,USA,LA,29.68687559999999,-90.990653
424,7403,ILIAMNA        ,USA,AK,59.7547222,-154.9061111
425,7421,Ciudad Carmen,MX,,18.6504879,-91.80745859999999
426,7450,ATMAUTLUAK     ,USA,AK,60.8669444,-162.2730556
427,7455,FREEPORT,BF,,,
428,7456,Indore ,IN,,22.7195687,75.8577258
429,7472,COLUMBUS       ,USA,OH,39.9611755,-82.99879419999999
430,7497,BETHEL         ,USA,AK,60.7922222,-161.7558333
431,7522,Gulf of Mexico,USA,,30.0367543,-84.336621
432,7534,HAYDEN         ,USA,CO,40.4894302,-107.2636842
433,7559,MISSING ACFT,,AO,,
434,7568,Phoenix,USA,AZ,33.4483771,-112.0740373
